副本ID	副本名称	副本说明	前序副本ID	后序副本ID	所属关卡	体力消耗	每天挑战次数（普通；高手；宗师）	携带英雄1（阵首）	携带英雄2	携带英雄3	携带英雄4	携带英雄5	携带英雄6	携带英雄7	阵法ID	基础威望	基础武将经验	基础银两	经验奖励经验	银两奖励比例	掉落包	副本图标	战斗场景	刷新所需元宝	是否为BOSS	等级压制系数	压制等级	战斗场景音效	特殊掉落ID	特殊掉落概率（1-1000）
11039	两大波下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	11038	11040	6	1	55	100162	100645	100645	100645	-1	-1	-1	0	-1	128	1102	1	1	-1	3	13	10	0	2	12	denglu1	GD101	200
11040	三大波下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	11039	11041	6	1	55	100162	100645	100645	100645	-1	-1	-1	0	-1	128	1102	1	1	-1	4	13	10	0	2	12	state	GD101	200
11041	还是下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	11040	11042	6	1	55	100162	100645	100645	100645	-1	-1	-1	0	-1	128	1102	1	1	-1	5	13	10	0	2	12	denglu1	GD101	200
11042	我爱罗	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	11041	11043	6	1	10	101695	100645	100645	100645	-1	-1	-1	0	-1	128	1470	1	1	11042	dizi_101695	13	10	0	2	12	state	GD102	200
11043	血战下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	11042	11044	6	1	55	100163	100646	-1	100646	-1	101164	-1	0	-1	139	1140	1	1	-1	6	13	10	0	2	13	denglu1	GD101	200
11044	大片下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	11043	11045	6	1	55	100163	100646	-1	100646	-1	101164	-1	0	-1	139	1140	1	1	-1	7	13	10	0	2	13	state	GD101	200
11045	守鹤	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	11044	11046	6	1	4	101695	-1	101715	-1	-1	101661	101165	0	-1	149	2550	1	1	11045	dizi_101661	13	10	1	2.5	14	denglu1	GD103	250
11046	两大波下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	11045	11047	7	1	55	100164	100647	100647	100647	-1	-1	-1	0	-1	149	1267	1	1	-1	8	13	10	0	2	14	state	GD111	200
11047	一大波下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	11046	11048	7	1	55	100164	100647	100647	100647	-1	-1	-1	0	-1	149	1267	1	1	-1	9	13	10	0	2	14	denglu1	GD111	200
11048	三大波下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	11047	11049	7	1	55	100164	100647	100647	100647	-1	-1	-1	0	-1	149	1267	1	1	-1	10	13	10	0	2	14	state	GD111	200
11049	又遇下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	11048	11050	7	1	55	100164	100647	100647	100647	-1	-1	-1	0	-1	149	1267	1	1	-1	11	13	10	0	2	14	denglu1	GD111	200
11050	兜	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	11049	11051	7	1	10	100165	100648	101656	100648	-1	-1	-1	0	-1	160	1860	1	1	11050	dizi_101656	13	10	0	2	15	state	GD112	200
11051	众多下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	11050	11052	7	1	55	100166	100649	100649	100649	-1	-1	-1	0	-1	160	1395	1	1	-1	12	13	10	0	2	15	denglu1	GD111	200
11052	两大波下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	11051	11053	7	1	55	100166	100649	100649	100649	-1	-1	-1	0	-1	160	1395	1	1	-1	13	13	10	0	2	15	state	GD111	200
11053	大片下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	11052	11054	7	1	55	100167	100650	100650	100650	-1	-1	-1	0	-1	160	1395	1	1	-1	14	13	10	0	2	15	denglu1	GD111	200
11054	小片下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	11053	11055	7	1	55	100167	100650	100650	100650	-1	-1	-1	0	-1	160	1395	1	1	-1	15	13	10	0	2	15	state	GD111	200
11055	大蛇丸	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	11054	11056	7	1	10	101654	100651	100651	100651	-1	-1	-1	0	-1	171	2025	1	1	11055	dizi_101654	13	10	0	2	16	denglu1	GD112	200
11056	还是下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	11055	11057	7	1	55	100167	100650	100650	100650	-1	-1	-1	0	-1	171	1522	1	1	-1	16	13	10	0	2	16	state	GD111	200
11057	还是下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	11056	11058	7	1	55	100167	100650	100650	100650	-1	-1	-1	0	-1	171	1522	1	1	-1	17	13	10	0	2	16	denglu1	GD111	200
11058	八歧大蛇	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	11057	11059	7	1	10	100168	100651	101643	100651	-1	-1	-1	0	-1	171	2025	1	1	11058	dizi_100168	13	10	0	2	16	state	GD112	200
11059	大蛇丸	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	11058	11060	7	1	4	101654	101643	-1	101656	-1	101633	-1	0	-1	181	3300	1	1	11059	dizi_101654	13	10	1	2.5	17	denglu1	GD113	250
11060	还是中忍	佐助和鸣人各自修炼了几年后再次相遇 佐助实力更强 鸣人和小队成员们根本无法制服他 又一次眼睁睁看着佐助离去	11059	11061	8	1	55	100169	100652	100652	100652	-1	101166	-1	0	-1	181	1650	1	1	-1	18	13	10	0	2	17	state	GD111	200
11061	力战中忍	佐助和鸣人各自修炼了几年后再次相遇 佐助实力更强 鸣人和小队成员们根本无法制服他 又一次眼睁睁看着佐助离去	11060	11062	8	1	55	100169	100652	100652	100652	-1	101166	-1	0	-1	181	1650	1	1	-1	19	13	10	0	2	17	denglu1	GD111	200
11062	更多中忍	佐助和鸣人各自修炼了几年后再次相遇 佐助实力更强 鸣人和小队成员们根本无法制服他 又一次眼睁睁看着佐助离去	11061	11063	8	1	55	100169	100652	100652	100652	-1	101166	-1	0	-1	181	1650	1	1	-1	20	13	10	0	2	17	state	GD111	200
11063	一群中忍	佐助和鸣人各自修炼了几年后再次相遇 佐助实力更强 鸣人和小队成员们根本无法制服他 又一次眼睁睁看着佐助离去	11062	11064	8	1	55	100169	100652	100652	100652	-1	101166	-1	0	-1	181	1650	1	1	-1	21	13	10	0	2	17	denglu1	GD111	200
11064	次郎坊	佐助和鸣人各自修炼了几年后再次相遇 佐助实力更强 鸣人和小队成员们根本无法制服他 又一次眼睁睁看着佐助离去	11063	11065	8	1	10	101677	100653	100653	100653	-1	101167	-1	0	-1	192	2385	1	1	11064	dizi_101677	13	10	0	2	18	state	GD112	200
11065	还是中忍	佐助和鸣人各自修炼了几年后再次相遇 佐助实力更强 鸣人和小队成员们根本无法制服他 又一次眼睁睁看着佐助离去	11064	11066	8	1	55	100170	100653	100653	100653	-1	101167	-1	0	-1	192	1785	1	1	-1	22	13	10	0	2	18	denglu1	GD111	200
11066	还是中忍	佐助和鸣人各自修炼了几年后再次相遇 佐助实力更强 鸣人和小队成员们根本无法制服他 又一次眼睁睁看着佐助离去	11065	11067	8	1	55	100170	100653	100653	100653	-1	101167	-1	0	-1	192	1785	1	1	-1	23	13	10	0	2	18	state	GD111	200
11067	小片中忍	佐助和鸣人各自修炼了几年后再次相遇 佐助实力更强 鸣人和小队成员们根本无法制服他 又一次眼睁睁看着佐助离去	11066	11068	8	1	55	100170	100653	100653	100653	-1	101167	-1	0	-1	192	1785	1	1	-1	24	13	10	0	2	18	denglu1	GD111	200
11068	大片中忍	佐助和鸣人各自修炼了几年后再次相遇 佐助实力更强 鸣人和小队成员们根本无法制服他 又一次眼睁睁看着佐助离去	11067	11069	8	1	55	100170	100653	100653	100653	-1	101167	-1	0	-1	192	1785	1	1	-1	25	13	10	0	2	18	state	GD111	200
11069	多由也	佐助和鸣人各自修炼了几年后再次相遇 佐助实力更强 鸣人和小队成员们根本无法制服他 又一次眼睁睁看着佐助离去	11068	11070	8	1	10	101679	100655	100655	100654	-1	101168	-1	0	-1	203	2565	1	1	11069	dizi_101679	13	10	0	2	19	denglu1	GD112	200
11070	三大波中忍	佐助和鸣人各自修炼了几年后再次相遇 佐助实力更强 鸣人和小队成员们根本无法制服他 又一次眼睁睁看着佐助离去	11069	11071	8	1	55	100170	100653	100653	100653	-1	101167	-1	0	-1	203	1920	1	1	-1	26	13	10	0	2	19	state	GD111	200
11071	更多中忍	佐助和鸣人各自修炼了几年后再次相遇 佐助实力更强 鸣人和小队成员们根本无法制服他 又一次眼睁睁看着佐助离去	11070	11072	8	1	55	100170	100653	100653	100653	-1	101167	-1	0	-1	203	1920	1	1	-1	27	13	10	0	2	19	denglu1	GD111	200
11072	鬼童丸	佐助和鸣人各自修炼了几年后再次相遇 佐助实力更强 鸣人和小队成员们根本无法制服他 又一次眼睁睁看着佐助离去	11071	11073	8	1	10	100171	100655	101678	100655	-1	101168	-1	0	-1	203	2565	1	1	11072	dizi_101678	13	10	0	2	19	state	GD112	200
11073	君麻吕	佐助和鸣人各自修炼了几年后再次相遇 佐助实力更强 鸣人和小队成员们根本无法制服他 又一次眼睁睁看着佐助离去	11072	11074	8	1	4	101679	100655	101678	101677	-1	101650	-1	0	-1	213	4125	1	1	11073	dizi_101650	13	10	1	2.5	20	denglu1	GD113	250
11074	雾忍叛忍	当黑锄雷牙知道兰丸为了救他而放弃生命时，几乎都要疯了，以至于利用雷电之力来消灭鸣人一伙。	11073	11075	9	1	55	100172	100656	100656	100656	-1	101169	-1	0	-1	213	2055	1	1	-1	28	13	10	0	2	20	state	GD111	200
11075	雾忍叛忍	当黑锄雷牙知道兰丸为了救他而放弃生命时，几乎都要疯了，以至于利用雷电之力来消灭鸣人一伙。	11074	11076	9	1	55	100172	100656	100656	100656	-1	101169	-1	0	-1	213	2055	1	1	-1	29	13	10	0	2	20	denglu1	GD111	200
11076	雾忍叛忍	当黑锄雷牙知道兰丸为了救他而放弃生命时，几乎都要疯了，以至于利用雷电之力来消灭鸣人一伙。	11075	11077	9	1	55	100172	100656	100656	100656	-1	101169	-1	0	-1	213	2055	1	1	-1	30	13	10	0	2	20	state	GD111	200
11077	雾忍叛忍	当黑锄雷牙知道兰丸为了救他而放弃生命时，几乎都要疯了，以至于利用雷电之力来消灭鸣人一伙。	11076	11078	9	1	55	100172	100656	100656	100656	-1	101169	-1	0	-1	213	2055	1	1	-1	0	13	10	0	2	20	denglu1	GD111	200
11078	雾忍叛忍	当黑锄雷牙知道兰丸为了救他而放弃生命时，几乎都要疯了，以至于利用雷电之力来消灭鸣人一伙。	11077	11079	9	1	55	100172	100656	101719	100656	-1	101169	-1	0	-1	213	2055	1	1	-1	1	13	10	0	2	20	state	GD111	200
11079	兰丸	当黑锄雷牙知道兰丸为了救他而放弃生命时，几乎都要疯了，以至于利用雷电之力来消灭鸣人一伙。	11078	11080	9	1	10	101726	100657	100657	100657	-1	101170	-1	0	-1	224	2925	1	1	11079	dizi_101726	13	10	0	2	21	denglu1	GD112	200
11080	黑锄忍者	当黑锄雷牙知道兰丸为了救他而放弃生命时，几乎都要疯了，以至于利用雷电之力来消灭鸣人一伙。	11079	11081	9	1	55	100173	100658	100658	100658	-1	101171	-1	0	-1	224	2190	1	1	-1	2	13	10	0	2	21	state	GD111	200
11081	黑锄忍者	当黑锄雷牙知道兰丸为了救他而放弃生命时，几乎都要疯了，以至于利用雷电之力来消灭鸣人一伙。	11080	11082	9	1	55	100173	100658	100658	100658	-1	101171	-1	0	-1	224	2190	1	1	-1	3	13	10	0	2	21	denglu1	GD111	200
11082	黑锄忍者	当黑锄雷牙知道兰丸为了救他而放弃生命时，几乎都要疯了，以至于利用雷电之力来消灭鸣人一伙。	11081	11083	9	1	55	100173	100658	100658	100658	-1	101171	-1	0	-1	224	2190	1	1	-1	4	13	10	0	2	21	state	GD111	200
11083	黑锄忍者	当黑锄雷牙知道兰丸为了救他而放弃生命时，几乎都要疯了，以至于利用雷电之力来消灭鸣人一伙。	11082	11084	9	1	55	100173	100658	100658	100658	-1	101171	-1	0	-1	224	2190	1	1	-1	5	13	10	0	2	21	denglu1	GD111	200
11084	黑锄忍者	当黑锄雷牙知道兰丸为了救他而放弃生命时，几乎都要疯了，以至于利用雷电之力来消灭鸣人一伙。	11083	11085	9	1	55	100173	100658	100658	100658	-1	101171	-1	0	-1	224	2190	1	1	-1	6	13	10	0	2	21	state	GD111	200
11085	辛子	当黑锄雷牙知道兰丸为了救他而放弃生命时，几乎都要疯了，以至于利用雷电之力来消灭鸣人一伙。	11084	11086	9	1	10	100174	100659	101668	100659	-1	101172	-1	0	-1	235	3090	1	1	11085	dizi_101668	13	10	0	2	22	denglu1	GD112	200
11086	黑锄族长	当黑锄雷牙知道兰丸为了救他而放弃生命时，几乎都要疯了，以至于利用雷电之力来消灭鸣人一伙。	11085	11087	9	1	10	100174	100659	100659	100659	-1	101665	-1	0	-1	235	3090	1	1	11086	dizi_101665	13	10	0	2	22	state	GD112	200
11087	黑锄雷牙	当黑锄雷牙知道兰丸为了救他而放弃生命时，几乎都要疯了，以至于利用雷电之力来消灭鸣人一伙。	11086	11088	9	1	4	100175	101665	100660	101668	-1	101660	-1	0	0	245	4875	1	1	11087	dizi_101660	13	10	1	2.5	23	denglu1	GD113	250
11088	血战中忍	晓组织开始了尾兽兵器计划，开始抓人力柱，干柿鬼鲛和宇智波鼬来到木叶，准备抓取九尾。	11087	11089	10	1	55	100176	100661	100661	100661	101173	-1	101173	0	0	256	2580	1	1	-1	7	13	10	0	2	24	state	GD111	200
11089	众多中忍	晓组织开始了尾兽兵器计划，开始抓人力柱，干柿鬼鲛和宇智波鼬来到木叶，准备抓取九尾。	11088	11090	10	1	55	100176	100661	100661	100661	101173	-1	101173	0	0	256	2580	1	1	-1	8	13	10	0	2	24	denglu1	GD111	200
11090	三大波中忍	晓组织开始了尾兽兵器计划，开始抓人力柱，干柿鬼鲛和宇智波鼬来到木叶，准备抓取九尾。	11089	11091	10	1	55	100177	100662	100662	100662	101174	-1	101174	0	0	256	2580	1	1	-1	9	13	10	0	2	24	state	GD111	200
11091	大片中忍	晓组织开始了尾兽兵器计划，开始抓人力柱，干柿鬼鲛和宇智波鼬来到木叶，准备抓取九尾。	11090	11092	10	1	55	100177	100662	100662	100662	101174	-1	101174	0	0	256	2580	1	1	-1	10	13	10	0	2	24	denglu1	GD111	200
11092	再遇中忍	晓组织开始了尾兽兵器计划，开始抓人力柱，干柿鬼鲛和宇智波鼬来到木叶，准备抓取九尾。	11091	11093	10	1	55	100177	100662	100662	100662	101174	-1	101174	0	0	256	2580	1	1	-1	11	13	10	0	2	24	state	GD111	200
11093	干柿鬼鲛	晓组织开始了尾兽兵器计划，开始抓人力柱，干柿鬼鲛和宇智波鼬来到木叶，准备抓取九尾。	11092	11094	10	1	10	101683	100663	100663	100663	101175	-1	101175	0	0	267	3615	1	1	11093	dizi_101683	13	10	0	2	25	denglu1	GD112	200
11094	大片中忍	晓组织开始了尾兽兵器计划，开始抓人力柱，干柿鬼鲛和宇智波鼬来到木叶，准备抓取九尾。	11093	11095	10	1	55	100178	100663	100663	100663	101175	-1	101175	0	0	267	2707	1	1	-1	12	13	10	0	2	25	state	GD111	200
11095	一群中忍	晓组织开始了尾兽兵器计划，开始抓人力柱，干柿鬼鲛和宇智波鼬来到木叶，准备抓取九尾。	11094	11096	10	1	55	100178	100663	100663	100663	101175	-1	101175	0	0	267	2707	1	1	-1	13	13	10	0	2	25	denglu1	GD111	200
11096	大片中忍	晓组织开始了尾兽兵器计划，开始抓人力柱，干柿鬼鲛和宇智波鼬来到木叶，准备抓取九尾。	11095	11097	10	1	55	100178	100663	100663	100663	101175	-1	101175	0	0	267	2707	1	1	-1	14	13	10	0	2	25	state	GD111	200
11097	又是中忍	晓组织开始了尾兽兵器计划，开始抓人力柱，干柿鬼鲛和宇智波鼬来到木叶，准备抓取九尾。	11096	11098	10	1	55	100178	100663	100663	100663	101175	-1	101175	0	0	267	2707	1	1	-1	15	13	10	0	2	25	denglu1	GD111	200
11098	又是中忍	晓组织开始了尾兽兵器计划，开始抓人力柱，干柿鬼鲛和宇智波鼬来到木叶，准备抓取九尾。	11097	11099	10	1	55	100178	100663	100663	100663	101175	-1	101175	0	0	267	2707	1	1	-1	16	13	10	0	2	25	state	GD111	200
11099	宇智波鼬	晓组织开始了尾兽兵器计划，开始抓人力柱，干柿鬼鲛和宇智波鼬来到木叶，准备抓取九尾。	11098	11100	10	1	10	100179	100664	101657	100664	101176	-1	101176	0	0	278	3780	1	1	11099	dizi_101657	13	10	0	2	26	denglu1	GD112	200
11100	干柿鬼鲛	晓组织开始了尾兽兵器计划，开始抓人力柱，干柿鬼鲛和宇智波鼬来到木叶，准备抓取九尾。	11099	11101	10	1	10	100179	100664	-1	100664	101176	101672	101176	0	0	278	3780	1	1	11100	dizi_101672	13	10	0	2	26	state	GD112	200
11101	宇智波鼬	晓组织开始了尾兽兵器计划，开始抓人力柱，干柿鬼鲛和宇智波鼬来到木叶，准备抓取九尾。	11100	11102	10	1	4	101683	101657	101672	100665	101669	-1	101177	0	0	288	5925	1	1	11101	dizi_101657	13	10	1	2.5	27	denglu1	GD113	250
11102	好多中忍	晓组织艺术组合 迪达拉和赤砂之蝎前往砂之国抓取一尾人力柱我爱罗。	11101	11103	11	1	55	100180	100666	100666	100666	101178	-1	101178	0	0	299	3060	1	1	-1	17	13	10	0	2	28	state	GD111	200
